Dates           Last Price
2020-05-05      1702.34
2020-05-04      1702.07
2020-05-01      1700.42
2020-04-30      1686.50
2020-04-29      1713.41
2019-06-14	1341.70
2019-06-13	1342.31
2019-06-12	1333.58
2019-06-11	1326.84
2019-06-10	1327.98
2019-06-07	1340.86
2019-06-06	1335.33
2019-06-05	1330.32
2019-06-04	1325.52
2019-06-03	1325.31
2019-05-31	1305.58
2019-05-30	1288.65
2019-05-29	1279.78
2019-05-28	1279.33
2019-05-27	1285.36
2019-05-24	1284.93
2019-05-23	1283.45
2019-05-22	1273.34
2019-05-21	1274.68
2019-05-20	1277.82
2019-05-17	1277.53
2019-05-16	1286.72
2019-05-15	1296.49
2019-05-14	1296.92
2019-05-13	1299.91
2019-05-10	1286.05
2019-05-09	1284.08
2019-05-08	1280.88
2019-05-07	1284.43
2019-05-06	1281.10
2019-05-03	1279.11
2019-05-02	1270.69
2019-05-01	1276.76
2019-04-30	1283.53
2019-04-29	1279.90
2019-04-26	1286.16
2019-04-25	1277.17
2019-04-24	1275.76
2019-04-23	1272.42
2019-04-22	1274.99
2019-04-19	1275.52
2019-04-18	1275.82
2019-04-17	1273.98
2019-04-16	1276.79
2019-04-15	1287.95
2019-04-12	1290.43
2019-04-11	1292.52
2019-04-10	1307.99
2019-04-09	1304.10
2019-04-08	1297.48
2019-04-05	1291.76
2019-04-04	1292.21
2019-04-03	1289.93
2019-04-02	1292.46
2019-04-01	1287.72
2019-03-29	1292.38
2019-03-28	1290.42
2019-03-27	1309.55
2019-03-26	1315.71
2019-03-25	1321.90
2019-03-22	1313.68
2019-03-21	1309.36
2019-03-20	1312.53
2019-03-19	1306.56
2019-03-18	1303.71
2019-03-15	1302.40
2019-03-14	1296.17
2019-03-13	1309.12
2019-03-12	1301.58
2019-03-11	1293.35
2019-03-08	1298.30
2019-03-07	1285.61
2019-03-06	1286.36
2019-03-05	1288.01
2019-03-04	1286.74
2019-03-01	1293.44
2019-02-28	1313.32
2019-02-27	1319.86
2019-02-26	1328.96
2019-02-25	1327.58
2019-02-22	1329.40
2019-02-21	1323.63
2019-02-20	1338.44
2019-02-19	1340.94
2019-02-18	1326.89
2019-02-15	1322.49
2019-02-14	1312.57
2019-02-13	1306.27
2019-02-12	1310.80
2019-02-11	1308.12
2019-02-08	1314.29
2019-02-07	1310.11
2019-02-06	1306.60
2019-02-05	1315.32
2019-02-04	1312.25
2019-02-01	1317.98
2019-01-31	1321.25
2019-01-30	1319.91
2019-01-29	1311.79
2019-01-28	1303.36
2019-01-25	1305.25
2019-01-24	1281.21
2019-01-23	1282.72
2019-01-22	1285.22
2019-01-21	1280.47
2019-01-18	1282.11
2019-01-17	1292.05
2019-01-16	1293.67
2019-01-15	1289.51
2019-01-14	1291.72
2019-01-11	1290.25
2019-01-10	1286.65
2019-01-09	1293.56
2019-01-08	1285.39
2019-01-07	1289.21
2019-01-04	1286.05
2019-01-03	1294.28
2019-01-02	1284.59
2019-01-01	1282.60
2018-12-31	1282.49
2018-12-28	1280.71
2018-12-27	1275.71
2018-12-26	1267.14
2018-12-25	1268.54
2018-12-24	1269.22
2018-12-21	1256.94
2018-12-20	1259.86
2018-12-19	1243.08
2018-12-18	1249.42
2018-12-17	1245.85
2018-12-14	1239.02
2018-12-13	1241.99
2018-12-12	1245.66
2018-12-11	1243.25
2018-12-10	1244.46
2018-12-07	1249.31
2018-12-06	1237.78
2018-12-05	1237.29
2018-12-04	1238.54
2018-12-03	1230.67
2018-11-30	1220.52
2018-11-29	1224.21
2018-11-28	1221.23
2018-11-27	1215.05
2018-11-26	1222.40
2018-11-23	1223.05
2018-11-22	1228.64
2018-11-21	1226.04
2018-11-20	1221.66
2018-11-19	1224.17
2018-11-16	1223.36
2018-11-15	1213.36
2018-11-14	1210.88
2018-11-13	1202.23
2018-11-12	1200.37
2018-11-09	1209.65
2018-11-08	1224.00
2018-11-07	1226.49
2018-11-06	1227.19
2018-11-05	1231.49
2018-11-02	1232.89
2018-11-01	1233.43
2018-10-31	1214.76
2018-10-30	1222.93
2018-10-29	1229.42
2018-10-26	1233.53
2018-10-25	1232.17
2018-10-24	1233.79
2018-10-23	1230.30
2018-10-22	1222.10
2018-10-19	1226.49
2018-10-18	1225.81
2018-10-17	1222.29
2018-10-16	1224.95
2018-10-15	1227.06
2018-10-12	1217.05
2018-10-11	1224.09
2018-10-10	1194.79
2018-10-09	1189.77
2018-10-08	1188.08
2018-10-05	1203.63
2018-10-04	1199.92
2018-10-03	1197.35
2018-10-02	1203.32
2018-10-01	1188.99
2018-09-28	1190.88
2018-09-27	1182.83
2018-09-26	1194.44
2018-09-25	1201.22
2018-09-24	1199.03
2018-09-21	1200.04
2018-09-20	1207.18
2018-09-19	1204.04
2018-09-18	1198.36
2018-09-17	1201.46
2018-09-14	1194.85
2018-09-13	1201.47
2018-09-12	1206.24
2018-09-11	1198.59
2018-09-10	1195.88
2018-09-07	1196.93
2018-09-06	1199.98
2018-09-05	1196.73
2018-09-04	1191.52
2018-09-03	1201.27
2018-08-31	1201.15
2018-08-30	1199.98
2018-08-29	1206.60
2018-08-28	1201.00
2018-08-27	1211.38
2018-08-24	1205.35
2018-08-23	1185.56
2018-08-22	1195.80
2018-08-21	1195.99
2018-08-20	1190.48
2018-08-17	1184.25
2018-08-16	1174.16
2018-08-15	1174.85
2018-08-14	1194.09
2018-08-13	1193.50
2018-08-10	1210.57
2018-08-09	1212.47
2018-08-08	1213.88
2018-08-07	1210.97
2018-08-06	1207.64
2018-08-03	1214.90
2018-08-02	1207.83
2018-08-01	1215.96
2018-07-31	1224.15
2018-07-30	1221.45
2018-07-27	1224.22
2018-07-26	1222.69
2018-07-25	1231.63
2018-07-24	1224.52
2018-07-23	1224.50
2018-07-20	1229.53
2018-07-19	1222.97
2018-07-18	1227.51
2018-07-17	1227.54
2018-07-16	1240.93
2018-07-13	1244.32
2018-07-12	1247.39
2018-07-11	1241.96
2018-07-10	1255.54
2018-07-09	1257.68
2018-07-06	1255.48
2018-07-05	1257.91
2018-07-04	1254.99
2018-07-03	1252.73
2018-07-02	1242.04
2018-06-29	1252.60
2018-06-28	1248.25
2018-06-27	1252.35
2018-06-26	1259.04
2018-06-25	1265.64
2018-06-22	1270.56
2018-06-21	1267.19
2018-06-20	1267.86
2018-06-19	1274.66
2018-06-18	1278.32
2018-06-15	1278.94
2018-06-14	1302.25
2018-06-13	1299.31
2018-06-12	1295.97
2018-06-11	1300.49
2018-06-08	1298.17
2018-06-07	1297.18
2018-06-06	1296.40
2018-06-05	1296.40
2018-06-04	1292.02
2018-06-01	1293.40
2018-05-31	1298.51
2018-05-30	1301.38
2018-05-29	1298.77
2018-05-28	1299.04
2018-05-25	1302.25
2018-05-24	1304.63
2018-05-23	1293.41
2018-05-22	1291.14
2018-05-21	1292.60
2018-05-18	1293.04
2018-05-17	1290.79
2018-05-16	1290.73
2018-05-15	1290.53
2018-05-14	1313.50
2018-05-11	1319.30
2018-05-10	1321.60
2018-05-09	1312.72
2018-05-08	1314.63
2018-05-07	1314.21
2018-05-04	1314.50
2018-05-03	1312.06
2018-05-02	1304.96
2018-05-01	1303.85
2018-04-30	1315.39
2018-04-27	1324.00
2018-04-26	1316.80
2018-04-25	1323.13
2018-04-24	1330.35
2018-04-23	1324.83
2018-04-20	1336.36
2018-04-19	1345.53
2018-04-18	1349.41
2018-04-17	1347.52
2018-04-16	1345.93
2018-04-13	1346.20
2018-04-12	1334.94
2018-04-11	1353.38
2018-04-10	1339.64
2018-04-09	1336.35
2018-04-06	1333.03
2018-04-05	1326.57
2018-04-04	1333.19
2018-04-03	1332.74
2018-04-02	1341.29
2018-03-30	1325.48
2018-03-29	1325.50
2018-03-28	1325.01
2018-03-27	1345.05
2018-03-26	1353.50
2018-03-23	1347.33
2018-03-22	1329.03
2018-03-21	1332.24
2018-03-20	1311.31
2018-03-19	1316.85
2018-03-16	1314.24
2018-03-15	1316.10
2018-03-14	1324.85
2018-03-13	1326.51
2018-03-12	1323.10
2018-03-09	1323.93
2018-03-08	1321.99
2018-03-07	1325.57
2018-03-06	1334.56
2018-03-05	1320.11
2018-03-02	1322.75
2018-03-01	1317.03
2018-02-28	1318.31
2018-02-27	1318.36
2018-02-26	1333.68
2018-02-23	1328.71
2018-02-22	1332.05
2018-02-21	1324.63
2018-02-20	1329.19
2018-02-19	1346.46
2018-02-16	1346.96
2018-02-15	1353.67
2018-02-14	1350.73
2018-02-13	1329.55
2018-02-12	1322.70
2018-02-09	1316.65
2018-02-08	1318.76
2018-02-07	1318.39
2018-02-06	1324.16
2018-02-05	1339.67
2018-02-02	1333.39
2018-02-01	1348.79
2018-01-31	1345.14
2018-01-30	1338.59
2018-01-29	1340.33
2018-01-26	1349.12
2018-01-25	1348.26
2018-01-24	1358.46
2018-01-23	1341.21
2018-01-22	1333.92
2018-01-19	1331.84
2018-01-18	1327.03
2018-01-17	1326.84
2018-01-16	1338.41
2018-01-15	1339.99
2018-01-12	1337.64
2018-01-11	1322.44
2018-01-10	1316.89
2018-01-09	1312.85
2018-01-08	1320.40
2018-01-05	1319.59
2018-01-04	1323.01
2018-01-03	1313.21
2018-01-02	1317.56
2017-12-29	1302.80
2017-12-28	1295.04
2017-12-27	1287.18
2017-12-26	1283.10
2017-12-22	1274.16
2017-12-21	1266.60
2017-12-20	1265.57
2017-12-19	1261.70
2017-12-18	1262.26
2017-12-15	1256.44
2017-12-14	1252.96
2017-12-13	1255.50
2017-12-12	1244.49
2017-12-11	1242.02
2017-12-08	1248.49
2017-12-07	1247.22
2017-12-06	1263.37
2017-12-05	1265.77
2017-12-04	1276.18
2017-12-01	1280.62
2017-11-30	1275.01
2017-11-29	1283.64
2017-11-28	1293.98
2017-11-27	1294.52
2017-11-24	1288.37
2017-11-23	1291.47
2017-11-22	1292.12
2017-11-21	1280.61
2017-11-20	1276.92
2017-11-17	1292.42
2017-11-16	1278.58
2017-11-15	1278.14
2017-11-14	1280.25
2017-11-13	1278.31
2017-11-10	1275.07
2017-11-09	1285.07
2017-11-08	1281.36
2017-11-07	1275.30
2017-11-06	1281.95
2017-11-03	1269.91
2017-11-02	1276.13
2017-11-01	1274.66
2017-10-31	1271.45
2017-10-30	1276.29
2017-10-27	1273.35
2017-10-26	1266.99
2017-10-25	1277.53
2017-10-24	1276.58
2017-10-23	1282.27
2017-10-20	1280.47
2017-10-19	1290.13
2017-10-18	1281.08
2017-10-17	1285.12
2017-10-16	1295.79
2017-10-13	1303.82
2017-10-12	1293.72
2017-10-11	1291.72
2017-10-10	1288.03
2017-10-09	1284.05
2017-10-06	1276.68
2017-10-05	1268.22
2017-10-04	1274.85
2017-10-03	1271.66
2017-10-02	1271.13
2017-09-29	1279.75
2017-09-28	1287.30
2017-09-27	1282.78
2017-09-26	1293.98
2017-09-25	1310.78
2017-09-22	1297.30
2017-09-21	1291.20
2017-09-20	1301.10
2017-09-19	1311.15
2017-09-18	1307.44
2017-09-15	1320.18
2017-09-14	1329.74
2017-09-13	1322.37
2017-09-12	1331.81
2017-09-11	1327.54
2017-09-08	1346.59
2017-09-07	1349.22
2017-09-06	1334.22
2017-09-05	1339.71
2017-09-04	1333.87
2017-09-01	1325.23
2017-08-31	1321.43
2017-08-30	1308.60
2017-08-29	1309.23
2017-08-28	1310.13
2017-08-25	1291.35
2017-08-24	1286.40
2017-08-23	1290.96
2017-08-22	1285.08
2017-08-21	1291.88
2017-08-18	1284.13
2017-08-17	1288.15
2017-08-16	1283.11
2017-08-15	1271.53
2017-08-14	1282.15
2017-08-11	1289.31
2017-08-10	1286.53
2017-08-09	1277.30
2017-08-08	1260.96
2017-08-07	1257.85
2017-08-04	1258.88
2017-08-03	1268.60
2017-08-02	1266.65
2017-08-01	1268.76
2017-07-31	1269.44
2017-07-28	1269.64
2017-07-27	1259.15
2017-07-26	1260.53
2017-07-25	1250.06
2017-07-24	1255.30
2017-07-21	1254.98
2017-07-20	1244.49
2017-07-19	1241.25
2017-07-18	1242.47
2017-07-17	1234.11
2017-07-14	1228.70
2017-07-13	1217.58
2017-07-12	1220.51
2017-07-11	1217.72
2017-07-10	1214.36
2017-07-07	1212.46
2017-07-06	1225.22
2017-07-05	1227.04
2017-07-04	1223.42
2017-07-03	1220.20
2017-06-30	1241.61
2017-06-29	1245.51
2017-06-28	1249.27
2017-06-27	1247.17
2017-06-26	1244.72
2017-06-23	1256.71
2017-06-22	1250.51
2017-06-21	1246.48
2017-06-20	1243.01
2017-06-19	1243.84
2017-06-16	1253.73
2017-06-15	1253.98
2017-06-14	1260.86
2017-06-13	1266.55
2017-06-12	1266.18
2017-06-09	1266.76
2017-06-08	1278.01
2017-06-07	1287.15
2017-06-06	1294.39
2017-06-05	1279.80
2017-06-02	1279.17
2017-06-01	1265.96
2017-05-31	1268.92
2017-05-30	1263.09
2017-05-29	1268.10
2017-05-26	1266.76
2017-05-25	1255.67
2017-05-24	1258.73
2017-05-23	1251.22
2017-05-22	1260.63
2017-05-19	1255.93
2017-05-18	1247.07
2017-05-17	1261.36
2017-05-16	1237.24
2017-05-15	1230.82
2017-05-12	1228.43
2017-05-11	1225.04
2017-05-10	1219.10
2017-05-09	1221.23
2017-05-08	1226.23
2017-05-05	1228.01
2017-05-04	1228.16
2017-05-03	1238.17
2017-05-02	1256.76
2017-05-01	1256.58
2017-04-28	1268.28
2017-04-27	1264.30
2017-04-26	1269.22
2017-04-25	1264.13
2017-04-24	1276.31
2017-04-21	1284.44
2017-04-20	1281.90
2017-04-19	1280.21
2017-04-18	1289.76
2017-04-17	1284.71
2017-04-14	1285.69
2017-04-13	1287.92
2017-04-12	1286.78
2017-04-11	1274.86
2017-04-10	1254.68
2017-04-07	1254.53
2017-04-06	1251.70
2017-04-05	1255.76
2017-04-04	1256.28
2017-04-03	1253.50
2017-03-31	1249.20
2017-03-30	1242.64
2017-03-29	1253.45
2017-03-28	1251.82
2017-03-27	1254.86
2017-03-24	1243.57
2017-03-23	1245.20
2017-03-22	1248.84
2017-03-21	1244.81
2017-03-20	1234.24
2017-03-17	1229.26
2017-03-16	1226.61
2017-03-15	1219.88
2017-03-14	1199.12
2017-03-13	1204.30
2017-03-10	1204.64
2017-03-09	1201.24
2017-03-08	1208.31
2017-03-07	1215.86
2017-03-06	1225.29
2017-03-03	1234.81
2017-03-02	1234.25
2017-03-01	1249.69
2017-02-28	1248.44
2017-02-27	1252.73
2017-02-24	1257.19
2017-02-23	1249.56
2017-02-22	1237.44
2017-02-21	1235.74
2017-02-20	1238.47
2017-02-17	1234.60
2017-02-16	1239.04
2017-02-15	1233.70
2017-02-14	1228.13
2017-02-13	1225.26
2017-02-10	1233.62
2017-02-09	1228.36
2017-02-08	1241.53
2017-02-07	1233.85
2017-02-06	1235.53
2017-02-03	1220.30
2017-02-02	1215.96
2017-02-01	1209.84
2017-01-31	1210.72
2017-01-30	1195.70
2017-01-27	1191.20
2017-01-26	1188.50
2017-01-25	1200.69
2017-01-24	1208.94
2017-01-23	1218.23
2017-01-20	1210.32
2017-01-19	1204.85
2017-01-18	1204.30
2017-01-17	1217.07
2017-01-16	1202.73
2017-01-13	1197.34
2017-01-12	1195.43
2017-01-11	1191.62
